   4.500000000E-01  -9.829115511E-03
   4.399878739E-01  -9.788151729E-03
   4.199635287E-01  -9.720403302E-03
   3.899334000E-01  -9.149957404E-03
   3.599148174E-01  -8.143388759E-03
   3.299109851E-01  -6.827757383E-03
   2.999225372E-01  -5.158835765E-03
   2.699474505E-01  -3.270154921E-03
   2.399814209E-01  -1.200150169E-03
   2.100185806E-01   9.433430545E-04
   1.800525483E-01   3.027604134E-03
   1.500774518E-01   5.009105109E-03
   1.200890177E-01   6.681519925E-03
   9.008517659E-02   8.128439013E-03
   6.006659248E-02   9.141923921E-03
   3.003646880E-02   9.840006152E-03
  -3.024182012E-09   1.007857812E-02
  -3.003645670E-02   9.840006342E-03
  -6.006660261E-02   9.141923591E-03
  -9.008518065E-02   8.128438839E-03
  -1.200890141E-01   6.681520008E-03
  -1.500774617E-01   5.009104401E-03
  -1.800525485E-01   3.027604050E-03
  -2.100185781E-01   9.433431638E-04
  -2.399814183E-01  -1.200150108E-03
  -2.699474507E-01  -3.270154931E-03
  -2.999225471E-01  -5.158836453E-03
  -3.299109815E-01  -6.827757108E-03
  -3.599148216E-01  -8.143389058E-03
  -3.899334096E-01  -9.149957440E-03
  -4.199635186E-01  -9.720403386E-03
  -4.399878696E-01  -9.788151067E-03
  -4.500000000E-01  -9.829114624E-03
