   0.000000000E+00   0.000000000E+00
   2.658276687E-02  -1.453032344E-03
   5.316553374E-02  -5.806915513E-03
   7.974830061E-02  -1.303318631E-02
   1.063310675E-01  -2.308458999E-02
   1.329138344E-01  -3.589542376E-02
   1.594966012E-01  -5.138201700E-02
   1.860793681E-01  -6.944334742E-02
   2.126621350E-01  -8.996179159E-02
   2.392449018E-01  -1.128040080E-01
   2.658276687E-01  -1.378219504E-01
   2.924104356E-01  -1.648540076E-01
   3.189932025E-01  -1.937262675E-01
   3.455759693E-01  -2.242538981E-01
   3.721587362E-01  -2.562426425E-01
   3.987415031E-01  -2.894904191E-01
   4.253242699E-01  -3.237890195E-01
   4.519070368E-01  -3.589258949E-01
   4.784898037E-01  -3.946860197E-01
   5.050725706E-01  -4.308538204E-01
   5.316553374E-01  -4.672151546E-01
   5.582381043E-01  -5.035593258E-01
   5.848208712E-01  -5.396811153E-01
   6.114036380E-01  -5.753828130E-01
   6.379864049E-01  -6.104762250E-01
   6.645691718E-01  -6.447846370E-01
   6.911519387E-01  -6.781447085E-01
   7.177347055E-01  -7.104082732E-01
   7.443174724E-01  -7.414440183E-01
   7.709002393E-01  -7.711390176E-01
   7.974830061E-01  -7.994000875E-01
   8.240657730E-01  -8.261549420E-01
   8.506485399E-01  -8.513531155E-01
   8.772313068E-01  -8.749666302E-01
   9.038140736E-01  -8.969903799E-01
   9.303968405E-01  -9.174422099E-01
   9.569796074E-01  -9.363626703E-01
   9.835623742E-01  -9.538144262E-01
   1.010145141E+00  -9.698813131E-01
   1.036727908E+00  -9.846670266E-01
   1.063310675E+00  -9.982934457E-01
   1.089893442E+00  -1.010898593E+00
   1.116476209E+00  -1.022634238E+00
   1.143058975E+00  -1.033663169E+00
   1.169641742E+00  -1.044156148E+00
   1.196224509E+00  -1.054288590E+00
   1.222807276E+00  -1.064237001E+00
   1.249390043E+00  -1.074175234E+00
   1.275972810E+00  -1.084270607E+00
   1.302555577E+00  -1.094679951E+00
   1.329138344E+00  -1.105545675E+00
   1.355721110E+00  -1.116991892E+00
   1.382303877E+00  -1.129120723E+00
   1.408886644E+00  -1.142008841E+00
   1.435469411E+00  -1.155704342E+00
   1.462052178E+00  -1.170224045E+00
   1.488634945E+00  -1.185551286E+00
   1.515217712E+00  -1.201634298E+00
   1.541800479E+00  -1.218385235E+00
   1.568383245E+00  -1.235679929E+00
   1.594966012E+00  -1.253358395E+00
   1.621548779E+00  -1.271226157E+00
   1.648131546E+00  -1.289056395E+00
   1.674714313E+00  -1.306592925E+00
   1.701297080E+00  -1.323553992E+00
   1.727879847E+00  -1.339636851E+00
   1.754462614E+00  -1.354523062E+00
   1.781045380E+00  -1.367884435E+00
   1.807628147E+00  -1.379389519E+00
   1.834210914E+00  -1.388710506E+00
   1.860793681E+00  -1.395530430E+00
   1.887376448E+00  -1.399550489E+00
   1.913959215E+00  -1.400497316E+00
   1.940541982E+00  -1.398130046E+00
   1.967124748E+00  -1.392246960E+00
   1.993707515E+00  -1.382691543E+00
   2.020290282E+00  -1.369357755E+00
   2.046873049E+00  -1.352194358E+00
   2.073455816E+00  -1.331208115E+00
   2.100038583E+00  -1.306465734E+00
   2.126621350E+00  -1.278094444E+00
   2.153204117E+00  -1.246281090E+00
   2.179786883E+00  -1.211269729E+00
   2.206369650E+00  -1.173357678E+00
   2.232952417E+00  -1.132890063E+00
   2.259535184E+00  -1.090252937E+00
   2.286117951E+00  -1.045865065E+00
   2.312700718E+00  -1.000168558E+00
   2.339283485E+00  -9.536185412E-01
   2.365866252E+00  -9.066721044E-01
   2.392449018E+00  -8.597768109E-01
   2.419031785E+00  -8.133590644E-01
   2.445614552E+00  -7.678126617E-01
   2.472197319E+00  -7.234878669E-01
   2.498780086E+00  -6.806813450E-01
   2.525362853E+00  -6.396272836E-01
   2.551945620E+00  -6.004900146E-01
   2.578528387E+00  -5.633584126E-01
   2.605111153E+00  -5.282423097E-01
   2.631693920E+00  -4.950711125E-01
   2.658276687E+00  -4.636947468E-01
   2.684859454E+00  -4.338869905E-01
   2.711442221E+00  -4.053511792E-01
   2.738024988E+00  -3.777281957E-01
   2.764607755E+00  -3.506065761E-01
   2.791190522E+00  -3.235344923E-01
   2.817773288E+00  -2.960332989E-01
   2.844356055E+00  -2.676122714E-01
   2.870938822E+00  -2.377841100E-01
   2.897521589E+00  -2.060807414E-01
   2.924104356E+00  -1.720689266E-01
   2.950687123E+00  -1.353651726E-01
   2.977269890E+00  -9.564944847E-02
   3.003852656E+00  -5.267723420E-02
   3.030435423E+00  -6.289467359E-03
   3.057018190E+00   4.357999088E-02
   3.083600957E+00   9.689967754E-02
   3.110183724E+00   1.535388618E-01
   3.136766491E+00   2.132690217E-01
   3.163349258E+00   2.757684927E-01
   3.189932025E+00   3.406302112E-01
   3.216514791E+00   4.073723705E-01
   3.243097558E+00   4.754517006E-01
   3.269680325E+00   5.442789887E-01
   3.296263092E+00   6.132363689E-01
   3.322845859E+00   6.816958349E-01
   3.349428626E+00   7.490383784E-01
   3.376011393E+00   8.146731131E-01
   3.402594160E+00   8.780557376E-01
   3.429176926E+00   9.387056911E-01
   3.455759693E+00   9.962213966E-01
   3.482342460E+00   1.050293034E+00
   3.508925227E+00   1.100712369E+00
   3.535507994E+00   1.147379247E+00
   3.562090761E+00   1.190304502E+00
   3.588673528E+00   1.229609105E+00
   3.615256295E+00   1.265519561E+00
   3.641839061E+00   1.298359668E+00
   3.668421828E+00   1.328538875E+00
   3.695004595E+00   1.356537627E+00
   3.721587362E+00   1.382890189E+00
   3.748170129E+00   1.408165509E+00
   3.774752896E+00   1.432946799E+00
   3.801335663E+00   1.457810527E+00
   3.827918430E+00   1.483305562E+00
   3.854501196E+00   1.509933194E+00
   3.881083963E+00   1.538128738E+00
   3.907666730E+00   1.568245366E+00
   3.934249497E+00   1.600540741E+00
   3.960832264E+00   1.635166918E+00
   3.987415031E+00   1.672163869E+00
   4.013997798E+00   1.711456869E+00
   4.040580564E+00   1.752857818E+00
   4.067163331E+00   1.796070467E+00
   4.093746098E+00   1.840699348E+00
   4.120328865E+00   1.886262107E+00
   4.146911632E+00   1.932204795E+00
   4.173494399E+00   1.977919580E+00
   4.200077166E+00   2.022764268E+00
   4.226659933E+00   2.066082930E+00
   4.253242699E+00   2.107226946E+00
   4.279825466E+00   2.145575707E+00
   4.306408233E+00   2.180556279E+00
   4.332991000E+00   2.211661360E+00
   4.359573767E+00   2.238464911E+00
   4.386156534E+00   2.260634967E+00
   4.412739301E+00   2.277943186E+00
   4.439322068E+00   2.290270875E+00
   4.465904834E+00   2.297611302E+00
   4.492487601E+00   2.300068271E+00
   4.519070368E+00   2.297851063E+00
   4.545653135E+00   2.291265948E+00
   4.572235902E+00   2.280704622E+00
   4.598818669E+00   2.266630001E+00
   4.625401436E+00   2.249559887E+00
   4.651984203E+00   2.230049104E+00
   4.678566969E+00   2.208670706E+00
   4.705149736E+00   2.185996925E+00
   4.731732503E+00   2.162580474E+00
   4.758315270E+00   2.138936824E+00
   4.784898037E+00   2.115528012E+00
   4.811480804E+00   2.092748478E+00
   4.838063571E+00   2.070913339E+00
   4.864646337E+00   2.050249432E+00
   4.891229104E+00   2.030889338E+00
   4.917811871E+00   2.012868509E+00
   4.944394638E+00   1.996125520E+00
   4.970977405E+00   1.980505343E+00
   4.997560172E+00   1.965765480E+00
   5.024142939E+00   1.951584674E+00
   5.050725706E+00   1.937573873E+00
   5.077308472E+00   1.923289027E+00
   5.103891239E+00   1.908245298E+00
   5.130474006E+00   1.891932182E+00
   5.157056773E+00   1.873829078E+00
   5.183639540E+00   1.853420813E+00
   5.210222307E+00   1.830212643E+00
   5.236805074E+00   1.803744326E+00
   5.263387841E+00   1.773602846E+00
   5.289970607E+00   1.739433479E+00
   5.316553374E+00   1.700948921E+00
   5.343136141E+00   1.657936280E+00
   5.369718908E+00   1.610261793E+00
   5.396301675E+00   1.557873238E+00
   5.422884442E+00   1.500800026E+00
   5.449467209E+00   1.439151078E+00
   5.476049976E+00   1.373110620E+00
   5.502632742E+00   1.302932099E+00
   5.529215509E+00   1.228930461E+00
   5.555798276E+00   1.151473069E+00
   5.582381043E+00   1.070969568E+00
   5.608963810E+00   9.878610131E-01
   5.635546577E+00   9.026085823E-01
   5.662129344E+00   8.156822008E-01
   5.688712111E+00   7.275493718E-01
   5.715294877E+00   6.386645033E-01
   5.741877644E+00   5.494589824E-01
   5.768460411E+00   4.603322193E-01
   5.795043178E+00   3.716438417E-01
   5.821625945E+00   2.837071833E-01
   5.848208712E+00   1.967841648E-01
   5.874791479E+00   1.110816273E-01
   5.901374245E+00   2.674913448E-02
   5.927957012E+00  -5.612177607E-02
   5.954539779E+00  -1.374969477E-01
   5.981122546E+00  -2.173976533E-01
   6.007705313E+00  -2.958974495E-01
   6.034288080E+00  -3.731179746E-01
   6.060870847E+00  -4.492238397E-01
   6.087453614E+00  -5.244167801E-01
   6.114036380E+00  -5.989292389E-01
   6.140619147E+00  -6.730175558E-01
   6.167201914E+00  -7.469549360E-01
   6.193784681E+00  -8.210243640E-01
   6.220367448E+00  -8.955116215E-01
   6.246950215E+00  -9.706985540E-01
   6.273532982E+00  -1.046856715E+00
   6.300115749E+00  -1.124241503E+00
   6.326698515E+00  -1.203086885E+00
   6.353281282E+00  -1.283600783E+00
   6.379864049E+00  -1.365961177E+00
   6.406446816E+00  -1.450312968E+00
   6.433029583E+00  -1.536765616E+00
   6.459612350E+00  -1.625391550E+00
   6.486195117E+00  -1.716225346E+00
   6.512777884E+00  -1.809263632E+00
   6.539360650E+00  -1.904465686E+00
   6.565943417E+00  -2.001754671E+00
   6.592526184E+00  -2.101019448E+00
   6.619108951E+00  -2.202116893E+00
   6.645691718E+00  -2.304874652E+00
   6.672274485E+00  -2.409094252E+00
   6.698857252E+00  -2.514554500E+00
   6.725440019E+00  -2.621015084E+00
   6.752022785E+00  -2.728220304E+00
   6.778605552E+00  -2.835902868E+00
   6.805188319E+00  -2.943787682E+00
   6.831771086E+00  -3.051595572E+00
   6.858353853E+00  -3.159046881E+00
   6.884936620E+00  -3.265864906E+00
   6.911519387E+00  -3.371779108E+00
   6.938102153E+00  -3.476528083E+00
   6.964684920E+00  -3.579862258E+00
   6.991267687E+00  -3.681546281E+00
   7.017850454E+00  -3.781361108E+00
   7.044433221E+00  -3.879105760E+00
   7.071015988E+00  -3.974598757E+00
   7.097598755E+00  -4.067679232E+00
   7.124181522E+00  -4.158207724E+00
   7.150764288E+00  -4.246066661E+00
   7.177347055E+00  -4.331160557E+00
   7.203929822E+00  -4.413415923E+00
   7.230512589E+00  -4.492780928E+00
   7.257095356E+00  -4.569224812E+00
   7.283678123E+00  -4.642737092E+00
   7.310260890E+00  -4.713326570E+00
   7.336843657E+00  -4.781020166E+00
   7.363426423E+00  -4.845861608E+00
   7.390009190E+00  -4.907909993E+00
   7.416591957E+00  -4.967238247E+00
   7.443174724E+00  -5.023931498E+00
   7.469757491E+00  -5.078085388E+00
   7.496340258E+00  -5.129804341E+00
   7.522923025E+00  -5.179199809E+00
   7.549505792E+00  -5.226388502E+00
   7.576088558E+00  -5.271490633E+00
   7.602671325E+00  -5.314628173E+00
   7.629254092E+00  -5.355923150E+00
   7.655836859E+00  -5.395495987E+00
   7.682419626E+00  -5.433463900E+00
   7.709002393E+00  -5.469939356E+00
   7.735585160E+00  -5.505028611E+00
   7.762167927E+00  -5.538830327E+00
   7.788750693E+00  -5.571434281E+00
   7.815333460E+00  -5.602920162E+00
   7.841916227E+00  -5.633356480E+00
   7.868498994E+00  -5.662799573E+00
   7.895081761E+00  -5.691292728E+00
   7.921664528E+00  -5.718865420E+00
   7.948247295E+00  -5.745532670E+00
   7.974830061E+00  -5.771294524E+00
   8.001412828E+00  -5.796135663E+00
   8.027995595E+00  -5.820025149E+00
   8.054578362E+00  -5.842916296E+00
   8.081161129E+00  -5.864746687E+00
   8.107743896E+00  -5.885438333E+00
   8.134326663E+00  -5.904897966E+00
   8.160909430E+00  -5.923017492E+00
   8.187492196E+00  -5.939674578E+00
   8.214074963E+00  -5.954733400E+00
   8.240657730E+00  -5.968045528E+00
   8.267240497E+00  -5.979450967E+00
   8.293823264E+00  -5.988779345E+00
